71.2 99.5754667394	85.3346043054	120.117808473
71 99.462225977	85.218269259	120.000537336
70.8 99.3482615242	85.1006980718	119.884335603
70.6 99.23416332	84.9831156905	119.767904264
70.4 99.1199389156	84.8655723306	119.651084077
70.2 99.0056261579	84.7479391754	119.533855243
70 98.892711528	84.630264133	119.416646548
69.8 98.77891518	84.5113499644	119.299200786
69.6 98.665073973	84.3937562614	119.181333655
69.4 98.5510896116	84.2762425362	119.063216275
69.2 98.4369898648	84.1586430964	118.945477943
69 98.322875008	84.040932506	118.82802166
68.8 98.20792608	83.9221691622	118.71031821
68.6 98.0928533852	83.8034280148	118.592346388
68.4 97.9779900981	83.684601986	118.47410723
68.2 97.8642454806	83.5657026058	118.355760336
68 97.750374407	83.44743333	118.237202823
67.8 97.6355235518	83.3286771132	118.118093217
67.6 97.5206207721	83.2098537744	117.998705485
67.4 97.4057318168	83.0909454468	117.880573743
67.2 97.290754527	82.9720152674	117.762174713
67 97.175715595	82.853225574	117.643383563
66.8 97.0597717342	82.7331919644	117.524321238
66.6 96.94440652	82.6130750538	117.405037048
66.4 96.8296687174	82.4929851159	117.285441238
66.2 96.7148262146	82.3742158082	117.165543324
66 96.599855721	82.255363449	117.045422107
65.8 96.4839703027	82.1351501914	116.925404211
65.6 96.3682655946	82.0148882847	116.805824122
65.4 96.2524463654	81.8948838712	116.685953486
65.2 96.136513895	81.7748530686	116.565740004
65 96.020527691	81.654753119	116.445330512
64.8 95.9046674678	81.5333302318	116.324819448
64.6 95.7889252898	81.4128340785	116.203898478
64.4 95.6730878294	81.2926617802	116.082670061
64.2 95.5571423311	81.1724208948	115.961701413
64 95.441223774	81.052065194	115.841570303
63.8 95.324590022	80.9305973787	115.720663938
63.6 95.2078356802	80.8092847588	115.599602818
63.4 95.0909663142	80.6879187648	115.478183349
63.2 94.9742915375	80.5664977708	115.356378663
63 94.858566403	80.445632402	115.234469861
62.8 94.7418118718	80.3240723972	115.111819547
62.6 94.6249596	80.2024351832	114.989060485
62.4 94.5080102307	80.0807314554	114.867730738
62.2 94.3913255514	79.9591406234	114.746116918
62 94.274567753	79.837829977	114.624132842
61.8 94.1568757834	79.7151309786	114.501923966
61.6 94.0390414249	79.5923490284	114.379245126
61.4 93.9219354654	79.4698361673	114.256067032
61.2 93.8051604448	79.3482449826	114.132472855
61 93.6882734	79.226567805	114.008748323
60.8 93.570315212	79.103391421	113.885969567
60.6 93.4525146814	78.9802574795	113.763267135
60.4 93.3349278064	78.857607545	113.640233326
60.2 93.217228556	78.734907466	113.516813232
60 93.099423528	78.612144798	113.393112458
59.8 92.9808377592	78.4880574088	113.268919284
59.6 92.8630535986	78.3649669616	113.144232017
59.4 92.7451893862	78.2418180108	113.019151774
59.2 92.6272357104	78.1186116328	112.895622039
59 92.509117544	77.995334861	112.772094816
58.8 92.3905596523	77.8712369914	112.647874374
58.6 92.2719565864	77.7470927892	112.523613127
58.4 92.1532546816	77.6229014692	112.398658153
58.2 92.0344645049	77.498677284	112.273250449
58 91.916393034	77.375592262	112.147789299
57.8 91.7975138172	77.250929886	112.021333697
57.6 91.6785063684	77.1261785864	111.896502777
57.4 91.559415625	77.0013728848	111.771781931
57.2 91.4405754876	76.8773048494	111.646715325
57 91.321953818	76.753206179	111.521265119
56.8 91.202309546	76.6275396438	111.395097771
56.6 91.0825443686	76.501799444	111.268452913
56.4 90.9630206519	76.3771112804	111.141311497
56.2 90.844131559	76.2523995216	111.013813351
56 90.725133091	76.127619892	110.888187997
55.8 90.6049638094	76.0011517742	110.761987732
55.6 90.4847989947	75.8755195942	110.63573119
55.4 90.3652554156	75.7498730782	110.509096965
55.2 90.2456365408	75.6241990675	110.381739166
55 90.125907212	75.498498355	110.254301116
54.8 90.0051120211	75.3722177334	110.12590712
54.6 89.885044366	75.2458303448	109.997154527
54.4 89.7649434416	75.11938107	109.8702419
54.2 89.6447712598	74.9929396485	109.743032062
54 89.524448007	74.867344677	109.615428686
53.8 89.4036609433	74.7400795338	109.4872878
53.6 89.2829802396	74.6127740142	109.358877303
53.4 89.1622300448	74.485551461	109.230051967
53.2 89.0414129607	74.359192908	109.100870645
53 88.921122216	74.232789576	108.97204685
52.8 88.799941032	74.1045990584	108.843516278
52.6 88.678615737	73.9765551273	108.714854115
52.4 88.557223866	73.8493455574	108.585830073
52.2 88.4362628762	73.72210964	108.456377919
52 88.315616265	73.594831884	108.326663762
51.8 88.1938101082	73.4660618465	108.196224361
51.6 88.0719038786	73.337912017	108.065354021
51.4 87.9502711346	73.2097118822	107.935237461
51.2 87.8290564718	73.0814737749	107.805878157
51 87.707744211	72.953614589	107.676112324
50.8 87.5851082262	72.8246640674	107.545442062
50.6 87.4627269668	72.695693123	107.41468592
50.4 87.3410490664	72.56670459	107.283559277
50.2 87.2193178536	72.4381244796	107.152046192
50 87.097497404	72.30997251	107.020397127
49.8 86.9745753074	72.1799082724	106.889313463
49.6 86.8521141512	72.0497815367	106.758272678
49.4 86.7295859216	71.9203997976	106.626836604
49.2 86.6069920671	71.7914901376	106.49493438
49 86.484437152	71.662571132	106.362672597
48.8 86.3615519728	71.5317516067	106.229755003
48.6 86.2386382102	71.401521823	106.096505332
48.4 86.1156775178	71.2714570102	105.963585721
48.2 85.9927035218	71.1413538454	105.831851768
48 85.870299518	71.011206031	105.699648798
47.8 85.7464898468	70.880287641	105.566463148
47.6 85.622579807	70.7494857248	105.433279777
47.4 85.4986277229	70.61869238	105.299859461
47.2 85.3758854686	70.4879732401	105.16605162
47 85.253079563	70.35793151	105.032035559
46.8 85.1289037766	70.225830558	104.898226381
46.6 85.004678976	70.093681693	104.764397729
46.4 84.8809296104	69.9619307018	104.630230105
46.2 84.757146138	69.8311958434	104.495727532
46 84.633298606	69.700453937	104.361196965
45.8 84.5079406393	69.5676321626	104.226044387
45.6 84.3838470708	69.4351822188	104.090294784
45.4 84.2598208192	69.30308235	103.954767615
45.2 84.1357663454	69.170952249	103.82013787
45 84.011671335	69.038783193	103.685125351
44.8 83.8865606005	68.9055560403	103.549153829
44.6 83.761409187	68.7727858546	103.413397249
44.4 83.6361962674	68.6400368274	103.277475667
44.2 83.5109296312	68.5073000043	103.141158432
44 83.386940248	68.375139721	103.00459227
43.8 83.2615818752	68.2408136386	102.868345206
43.6 83.1362072886	68.1064593616	102.731732255
43.4 83.0108150978	67.9724284384	102.594820245
43.2 82.885763624	67.8397116544	102.457760906
43 82.76068674	67.707009792	102.320639968
42.8 82.6340121712	67.5721014976	102.182693696
42.6 82.5072930832	67.4374707519	102.044225268
42.4 82.3820585668	67.3031445774	101.906504925
42.2 82.2569045364	67.1688030364	101.76899271
42 82.131707162	67.034428298	101.630920529
41.8 82.0049159849	66.8990509116	101.491570247
41.6 81.8784177614	66.7641383826	101.352801904
41.4 81.7518919794	66.6292738914	101.213755527
41.2 81.6253186267	66.4944636931	101.074428102
41 81.498708646	66.360095367	100.935613483
40.8 81.3721313436	66.2233581278	100.796390193
40.6 81.2455540478	66.0866075038	100.656704724
40.4 81.1189884546	65.95054548	100.51677215
40.2 80.992435864	65.8156894564	100.377162629
40 80.86607033	65.68085891	100.23711279
39.8 80.7379798772	65.543639934	100.096238071
39.6 80.6098532144	65.4067202635	99.9551571453
39.4 80.4819620512	65.2699514658	99.8146664558
39.2 80.3556259454	65.1331907011	99.673931867
39 80.229305327	64.996467713	99.532621175
38.8 80.1012162566	64.8591839442	99.3909970138
38.6 79.9731637298	64.7219200612	99.2492631376
38.4 79.8452578426	64.5847286004	99.1071264924
38.2 79.7173488322	64.447745456	98.9649861229
38 79.589403361	64.310989976	98.823679999
37.8 79.4601857925	64.1715937616	98.6808614878
37.6 79.3322991726	64.0322155579	98.5376052615
37.4 79.204449841	63.8944661668	98.3949694036
37.2 79.0766476098	63.7572618304	98.2523261252
37 78.948908258	63.620152384	98.10914889
36.8 78.8192964772	63.4804199651	97.9652570203
36.6 78.6896882478	63.3409490436	97.8215192706
36.4 78.5601058866	63.2015157404	97.6775318506
36.2 78.431630841	63.0620999924	97.5333140176
36 78.304119945	62.923907414	97.389412753
35.8 78.1746444706	62.7840513972	97.2447025522
35.6 78.0451369203	62.6442074062	97.0994589982
35.4 77.9157814344	62.5044657845	96.9542338042
35.2 77.786540884	62.3650489922	96.8095129788
35 77.657291204	62.225606769	96.664408654
34.8 77.5260523612	62.0833362042	96.5175705073
34.6 77.3963834304	61.9420475965	96.3718859532
34.4 77.2671380012	61.802203792	96.2260415464
34.2 77.1379438464	61.6624822198	96.0798067022
34 77.008799464	61.522869259	95.933750801
33.8 76.8777269847	61.3803780734	95.7866898402
33.6 76.7467507958	61.2380258142	95.6390737114
33.4 76.6158577858	61.0957851512	95.4913095449
33.2 76.485228203	60.9543844038	95.3447422626
33 76.356220081	60.814583495	95.197654873
32.8 76.2251102122	60.6718643334	95.0491806802
32.6 76.0939875304	60.5291122212	94.9007469908
32.4 75.9630725736	60.386726782	94.7522832662
32.2 75.8325755362	60.2445304636	94.6035499269
32 75.702103913	60.10232389	94.454868004
31.8 75.5693954826	59.9577905077	94.305739388
31.6 75.4375978849	59.814909509	94.1562802074
31.4 75.3067641522	59.6721238138	94.0064614745
31.2 75.1760104832	59.5294586979	93.8570917964
31 75.045377344	59.387155831	93.707502186
30.8 74.9126348794	59.241687095	93.5557735564
30.6 74.7801845612	59.0964008034	93.4050956805
30.4 74.6478847444	58.9519619605	93.2548413458
30.2 74.5157000809	58.8090494218	93.1042115976
30 74.385000549	58.666254729	92.953473676
29.8 74.252149193	58.5201396544	92.8013543584
29.6 74.11934098	58.3745301298	92.6487162592
29.4 73.9866989545	58.2291934458	92.4958595367
29.2 73.8548217532	58.0840329619	92.3447854576
29 73.723046154	57.939794764	92.19327566
28.8 73.588716406	57.7934989544	92.03984198
28.6 73.455122722	57.6472241286	91.8863963755
28.4 73.3226614726	57.5010757448	91.732762146
28.2 73.1902957556	57.3558170616	91.578835858
28 73.058116734	57.210634172	91.425655
27.8 72.9236519519	57.0619353888	91.2714441288
27.6 72.7896746486	56.9146098816	91.1169994358
27.4 72.6559209882	56.7682681824	90.9623196546
27.2 72.5223475107	56.6220745585	90.8076254012
27 72.390027158	56.476224354	90.652723134
26.8 72.255293606	56.3272235852	90.4953132025
26.6 72.120693749	56.1785016718	90.340176785
26.4 71.9863110789	56.0300089351	90.1847469298
26.2 71.8529888032	55.8832035304	90.0289710852
26 71.719898492	55.736927688	89.873301998
25.8 71.58381024	55.5869159104	89.7151189356
25.6 71.448615856	55.4373659639	89.5565041184
25.4 71.3144443022	55.2886197148	89.399406369
25.2 71.1803909478	55.1401349357	89.2430357222
25 71.046629995	54.99186641	89.086263955
24.8 70.9104378832	54.8414787892	88.9271395999
24.6 70.7748530296	54.691282839	88.7677523372
24.4 70.63957417	54.5412477871	88.6080278299
24.2 70.5045474339	54.392282879	88.4489530856
24 70.370827943	54.243900031	88.291574508
23.8 70.2340886414	54.091265267	88.1313626824
23.6 70.0976411996	53.9397469487	87.9710406313
23.4 69.9616765255	53.7895102946	87.8103839114
23.2 69.8268174114	53.639456426	87.6494148517
23 69.692394465	53.489886845	87.488494206
22.8 69.5543308914	53.3369541218	87.3272748212
22.6 69.4176437008	53.1844333112	87.1659899116
22.4 69.281658959	53.0322528784	87.0044421724
22.2 69.1458269294	52.8816025018	86.8425059022
22 69.010504931	52.731516361	86.680435151
21.8 68.8727018216	52.5771589994	86.5149365416
21.6 68.735390466	52.4236349171	86.3523399324
21.4 68.5985073596	52.2711195556	86.1898321064
21.2 68.462252529	52.1189863562	86.0270544105
21 68.326879665	51.967465788	85.86400868
20.8 68.187998161	51.812582904	85.6974750312
20.6 68.0495227518	51.6581670462	85.5305943755
20.4 67.9121943248	51.5039154026	85.366426288
20.2 67.7757049502	51.3515584472	85.2027175782
20 67.639795631	51.19979766	85.038711011
19.8 67.4996465838	51.0427635488	84.8710429953
19.6 67.3613802596	50.8877025712	84.703090507
19.4 67.2234231412	50.7333253264	84.5349095091
19.2 67.0857447731	50.5791653244	84.3694290642
19 66.949266031	50.426642045	84.204508573
18.8 66.8094627054	50.2693891018	84.03554758
18.6 66.6701314034	50.1128384592	83.866455666
18.4 66.5313666839	49.9571527243	83.697144854
18.2 66.3938726662	49.8028654934	83.5276495409
18 66.256853759	49.649090171	83.360986128
17.8 66.1156810406	49.49018026	83.1905438216
17.6 65.9752147461	49.3332090196	83.0200061234
17.4 65.836452359	49.1768335848	82.8494122788
17.2 65.6982775866	49.0210740491	82.6786938366
17 65.560817569	48.866819203	82.507926315
16.8 65.4188835491	48.707957327	82.3358277048
16.6 65.278186357	48.5497325692	82.1637496412
16.4 65.1380091666	48.3931967794	81.991533043
16.2 64.9982618969	48.237791753	81.819475496
16 64.86096251	48.083260953	81.64735502
15.8 64.7188150644	47.9222296987	81.4709584448
15.6 64.5771015106	47.7628998186	81.297224057
15.4 64.4366317026	47.6040114323	81.1233622589
15.2 64.2974382284	47.446304114	80.9495349574
15 64.158475518	47.290859774	80.776008219
14.8 64.0137141221	47.124460998	80.5973316134
14.6 63.8709114184	46.959138379	80.4200426309
14.4 63.728999564	46.7956780596	80.244443366
14.2 63.5879875081	46.6326818525	80.068759547
14 63.447998114	46.470621409	79.893457435
13.8 63.3015515108	46.3025745874	79.7128241822
13.6 63.1561034264	46.1349276844	79.5321534098
13.4 63.0113802483	45.968445206	79.3540374846
13.2 62.8688899932	45.8039538738	79.1764497018
13 62.727325946	45.639563501	78.998822903
12.8 62.578884226	45.468219013	78.8160192798
12.6 62.43119469	45.2992452888	78.6332387446
12.4 62.285386434	45.1312624036	78.4512898947
12.2 62.1405872071	44.9646209725	78.271548331
12 61.995798063	44.799231783	78.091824651
11.8 61.8463036326	44.6250756774	77.9059211489
11.6 61.6969210746	44.4524919165	77.7207621034
11.4 61.5485006291	44.2823733954	77.5357045217
11.2 61.402323344	44.1132177133	77.3530465124
11 61.256986156	43.945703022	77.17099455
10.8 61.10338538	43.7692278132	76.9816815716
10.6 60.9515185673	43.5943770348	76.793898818
10.4 60.8016985806	43.4213604479	76.6063050042
10.2 60.6528482556	43.2502513468	76.4200673966
10 60.50547117	43.080569774	76.235467851
9.8 60.3494861626	42.9017592843	76.0428087564
9.6 60.1951060296	42.7250887572	75.8517163022
9.4 60.0420858641	42.5498772533	75.6612988534
9.2 59.8911404072	42.3842393158	75.4715280145
9 59.741520196	42.221996963	75.284092948
8.8 59.5823732912	42.0188008727	75.0878625008
8.6 59.4247698712	41.8286358216	74.8929716352
8.4 59.2693555892	41.64123652	74.6994028568
8.2 59.1154565129	41.4559068103	74.5061550165
8 58.963140346	41.273006603	74.315488502
7.8 58.8003836348	41.1362697694	74.1151426164
7.6 58.6398205638	40.9999414692	73.9160662529
7.4 58.4803432469	40.8852386418	73.7188699152
7.2 58.3239053964	40.7704429682	73.5221066848
7 58.16965729	40.655229181	73.327708185
6.8 58.0011806924	40.5035132598	73.1225973962
6.6 57.8375207244	40.3548131272	72.918946315
6.4 57.6752020596	40.20837166	72.7175799606
6.2 57.513871666	40.0637203644	72.5167756982
6 57.356434107	39.920398258	72.318352893
5.8 57.1845837358	39.7667714164	72.1076653154
5.6 57.0136927784	39.614334667	71.8989577114
5.4 56.8478483172	39.4639205838	71.6926457792
5.2 56.6837674556	39.3176425694	71.4871842289
5 56.519911498	39.173429251	71.284074321
4.8 56.3433276285	39.0117055245	71.0666020186
4.6 56.167063105	38.8572876462	70.8521347408
4.4 55.9931408097	38.704516739	70.6397465106
4.2 55.8254175666	38.5527061951	70.429001962
4 55.657618105	38.405629463	70.219976634
3.8 55.471187839	38.2404210462	69.9938718112
3.6 55.28884733	38.076774653	69.7725120234
3.4 55.1082695617	37.918194663	69.5522618905
3.2 54.9314598398	37.763846743	69.3349132772
3 54.758950099	37.609440863	69.11843729
2.8 54.560528371	37.4352181122	68.8828831257
2.6 54.3682668324	37.2634000304	68.6505710188
2.4 54.178624475	37.094004907	68.4204577592
2.2 53.9908184687	36.929854184	68.1932258686
2 53.811480582	36.770101964	67.96711025
1.8 53.5973843452	36.5742227432	67.7176708884
1.6 53.3904537921	36.3852383878	67.4691339326
1.4 53.1883595344	36.1996205364	67.224634004
1.2 52.9880891052	36.0154852489	66.9814532968
1 52.795126483	35.839920565	66.744966239
0.8 52.5549857325	35.594246349	66.4706062237
0.6 52.3227192448	35.3465509673	66.1976115912
0.4 52.0954303057	35.0965421062	65.9272872699
0.2 51.8733745278	34.8509103952	65.6638044499
0 51.656380087	34.609612852	65.402335107
