3.871852335177554210e+02	7.451288868402929211e+01	-1.246468854005643688e-02	1.824788760946756572e+00	2.209238109938426931e+01	7.486650520592788234e+05	5.661199242651090199e-06	2.078171826628711027e+00
3.866804219053971110e+02	7.447670633047152933e+01	-1.263285930564497263e-02	1.868084184526896507e+00	2.277467082123058617e+01	8.642666272295626113e+05	7.072288178749074569e-06	1.854298656708914361e+00
3.849508428721941300e+02	7.314198745300468829e+01	-1.126981047907636355e-02	1.808356288717322569e+00	2.264536459202697927e+01	9.578072313157512108e+05	9.047011682601920854e-06	1.967812618142630754e+00
3.861797503878943871e+02	7.329585718779034664e+01	-1.117967044233003811e-02	1.739199651742744157e+00	2.164944610336749165e+01	6.236079835965671809e+05	4.999735545819522423e-06	1.863606595106125363e+00
3.880095103995458317e+02	7.395871088322961384e+01	-1.203032079661863624e-02	1.804363122709160994e+00	2.317204214554380215e+01	1.016905650882361806e+06	6.839550140889244512e-06	1.871523514318425896e+00
3.863786368750170936e+02	7.376774386532275685e+01	-1.205070699737646397e-02	1.887034620707272570e+00	2.266919373209776722e+01	8.513119881907647941e+05	7.668337399378367662e-06	1.844852475947936998e+00
3.775488475957583887e+02	7.369446199789614127e+01	-1.180987920928096291e-02	1.792692682842609075e+00	2.284796876075737870e+01	9.492133089874233119e+05	6.546870647914133081e-06	2.166151488724196383e+00
3.846748754438494302e+02	7.423181928105684335e+01	-1.249976194620405420e-02	1.856975710287951609e+00	2.227064162359778265e+01	7.059985010333065875e+05	4.764020780228958971e-06	1.870585857004879449e+00
3.895407147951697766e+02	7.368809630774438801e+01	-1.180674133150182159e-02	1.821567558845900159e+00	2.242407164882262549e+01	8.589199233529471094e+05	8.215482980281785879e-06	1.923032904918306807e+00
3.891133331562314197e+02	7.387095523239638339e+01	-1.184068750426686863e-02	1.800416975039094591e+00	2.247739853518825726e+01	8.275703357052842621e+05	5.760960497219290631e-06	1.893889660067079150e+00
3.822928427894949550e+02	7.271703771964294560e+01	-1.075610032946375770e-02	1.734308971838143476e+00	2.367019384452584418e+01	1.215799679004861740e+06	8.601863403910569824e-06	1.852434707759798682e+00
3.865570076265330499e+02	7.483697866939898802e+01	-1.289162160375763137e-02	1.852119453214799760e+00	2.278893637376311077e+01	8.839544819918676512e+05	5.185222878876123562e-06	1.950940190263268592e+00
3.870928767809840565e+02	7.354919800128907070e+01	-1.136733963238007600e-02	1.735533868938894164e+00	2.254990235443842650e+01	9.007187411857766565e+05	6.169436433647244224e-06	1.893091232043330185e+00
3.863187745892202543e+02	7.422771453872272218e+01	-1.215747200112886339e-02	1.791382014907271669e+00	2.300753321800242190e+01	1.076492747695827857e+06	8.572591897303397489e-06	2.040654286532496808e+00
3.829369476825365837e+02	7.481390615971017155e+01	-1.252505811466008215e-02	1.819985999431030566e+00	2.229843251913958468e+01	7.804573140584729845e+05	5.588596335669926929e-06	1.886441169352526481e+00
3.858558275461892322e+02	7.375762395192330700e+01	-1.148012164387810646e-02	1.723587644908759708e+00	2.168466874829400126e+01	6.127669215905643068e+05	3.286993391154918402e-06	1.946704988519823321e+00
3.795382535856301160e+02	7.391404292227518624e+01	-1.202053985437395722e-02	1.884643387777551915e+00	2.028819330367002749e+01	2.475906690437521902e+05	4.535843889210578441e-06	1.903124053363695944e+00
3.816722434553801691e+02	7.349829407225939804e+01	-1.145303061959661653e-02	1.772769929976031555e+00	2.280159214687343194e+01	1.041460902632178506e+06	8.981023372369207835e-06	2.029306113702160630e+00
3.881027065899173181e+02	7.390541285097691571e+01	-1.194774913253428619e-02	1.798277901522500777e+00	2.290485670223074877e+01	9.352418332560209092e+05	6.882680703335407434e-06	1.924703590000870879e+00
3.848579842181105164e+02	7.306171223777936063e+01	-1.115135185387538044e-02	1.808531669847615042e+00	2.177777140244008436e+01	6.235646788265561918e+05	5.379088875763344685e-06	1.912951119240957620e+00
