3.331854370031574604e+02	7.605279873862237139e+01	-1.447775830375291548e-02	1.948334891650595146e+00	2.246619011658377474e+01	3.226889191585238441e+05	7.181995076503728318e-07	8.910294915332178656e-01
3.366422582228158831e+02	7.579956453281322126e+01	-1.428497775231714513e-02	1.956934479922053383e+00	2.334648642172928845e+01	6.799689430486194324e+05	3.317882353250178242e-06	9.038295590474992869e-01
3.345090184628527936e+02	7.652627044347281071e+01	-1.505070616902162532e-02	1.973795018090628961e+00	2.324745122705542855e+01	6.041400273200995289e+05	4.507346549324868693e-06	7.875348572412048664e-01
3.335753257117475528e+02	7.744601777601103265e+01	-1.598866680692741585e-02	2.016663495642621484e+00	2.439935026347506408e+01	9.120586643830472603e+05	3.554690918511049617e-06	9.116592867884222295e-01
3.354436472540802470e+02	7.603016310789035970e+01	-1.458308774713729973e-02	1.949034256173593382e+00	2.298291286735905459e+01	5.124929666622795630e+05	1.493072921539181863e-06	8.812192490571462145e-01
3.356931120358470366e+02	7.586797667363376263e+01	-1.430066395582029783e-02	1.950742111658054112e+00	2.365363634663469128e+01	7.669180181904064957e+05	5.879434598683052791e-06	8.091837707639193411e-01
3.379948951446671117e+02	7.596009145249692551e+01	-1.448922957747668556e-02	1.949922822503771691e+00	2.348875317387868833e+01	7.251568227947134292e+05	4.389090399035315816e-06	9.003223813137384290e-01
3.365366979269746821e+02	7.598634876405773753e+01	-1.446674770149017873e-02	1.941946937543004958e+00	2.343573774887478578e+01	7.317168583794303704e+05	2.123870115179832525e-06	9.831569711043727233e-01
3.341426374617533952e+02	7.733423658470941575e+01	-1.596438016193377912e-02	2.054881795100575115e+00	2.322085394004138337e+01	5.343915529433251359e+05	6.166595367904108772e-06	6.778545997063770701e-01
3.306095104554798922e+02	7.610682176702209745e+01	-1.486883523093391821e-02	2.015774886620701256e+00	2.307538891582278495e+01	4.775534114419023972e+05	-2.084943702419694306e-06	9.653756672619766555e-01
3.368176849574728067e+02	7.625062977757977478e+01	-1.488034647914530766e-02	1.984815919219738323e+00	2.386782692883895507e+01	7.882156843425387051e+05	4.580752837435450487e-06	8.613141576685838796e-01
3.362640517625089274e+02	7.602070395673084136e+01	-1.463078093411230782e-02	1.984860879336998174e+00	2.295449803715556669e+01	5.742399808163191192e+05	5.884313528620068438e-06	7.989259323735793394e-01
3.380737859810216150e+02	7.637340922909866947e+01	-1.494109430699957358e-02	1.998617118401133652e+00	2.331022506883260448e+01	6.196628795053031063e+05	3.649304321014739907e-06	8.409320277988896475e-01
3.350381805358011320e+02	7.626886457423557886e+01	-1.487044232872108268e-02	1.976504698713224650e+00	2.381460366572173726e+01	7.631629718496648129e+05	5.245920936501427160e-06	8.537658678366917275e-01
3.365266283301631915e+02	7.662111698796053361e+01	-1.505729109235685870e-02	1.955975422395308749e+00	2.227220108762305628e+01	3.365025323223907617e+05	1.240416311038372284e-06	8.892276458907409920e-01
3.365516681701558923e+02	7.610190988656832189e+01	-1.470718176739967478e-02	1.982890678577091670e+00	2.296666277713957527e+01	5.175199497924858006e+05	2.646525638324911278e-06	8.306375091352719009e-01
3.357808273235772276e+02	7.633185475344379256e+01	-1.485819484595563532e-02	1.985060565710584868e+00	2.210169932925913372e+01	2.047285138129699626e+05	4.500801943004877768e-07	7.984177113460583231e-01
3.376760276418458488e+02	7.627292636736682141e+01	-1.493363119573860344e-02	1.997493442444615797e+00	2.311411932990837315e+01	5.930724374444190180e+05	3.238522274349036133e-06	8.584734646923886103e-01
3.350327494492543678e+02	7.632946358308436174e+01	-1.495426569800652368e-02	2.034484463939354448e+00	2.341135069957151060e+01	6.809068701521955663e+05	2.202293344904500390e-06	8.781816975343381682e-01
3.338430259167866438e+02	7.566017476637298955e+01	-1.420412220833109675e-02	1.942711959262116483e+00	2.309529207266147210e+01	5.028871266985243419e+05	-1.279166653946737428e-06	9.888278443554754382e-01
3.351097627113267095e+02	7.668025571731223522e+01	-1.519172166597646673e-02	1.992019391119804750e+00	2.326393306182451681e+01	6.338710508456908865e+05	-1.627242050469772655e-07	1.039507119652339995e+00
3.386245521209709750e+02	7.668200721952183585e+01	-1.519443967959476123e-02	1.983173075528506635e+00	2.365156274103887313e+01	6.722334734207106521e+05	3.167187272943742435e-06	8.521795330556896086e-01
3.372865662212464599e+02	7.600685770591121582e+01	-1.437576236223057392e-02	1.948529848057776848e+00	2.247692460358768685e+01	4.806721936401409330e+05	4.075656293582535429e-06	8.538902726604472582e-01
3.338655918068855044e+02	7.547416810976093871e+01	-1.402002586334169694e-02	1.951809075138125849e+00	2.301163512574834868e+01	5.077094549261208740e+05	-1.052910824642544789e-06	9.538892663584647158e-01
3.385430881240715166e+02	7.645248187266150808e+01	-1.507175785727572770e-02	1.998270267475519057e+00	2.317869726936946151e+01	5.453103171479086159e+05	7.609669400654190360e-07	9.007395835565854547e-01
3.390915400181664268e+02	7.604732306704086398e+01	-1.452182555463656620e-02	1.948724178356343595e+00	2.323901065637739549e+01	6.302108836470597889e+05	1.991866153368133095e-06	9.387600814286244377e-01
3.337121690335736730e+02	7.560449278230879600e+01	-1.424571139308756541e-02	1.963085426162816560e+00	2.270046860389822996e+01	5.092264495693459758e+05	8.326190242816023889e-06	6.617674659605654597e-01
3.337397178649873126e+02	7.711740278172911189e+01	-1.563651494054891372e-02	2.031207409911881978e+00	2.297114316277298585e+01	4.608415986218492035e+05	2.980085722553362963e-07	8.832237215789877638e-01
3.364289394627491561e+02	7.677177188834012611e+01	-1.532344719809780251e-02	2.005273235297899248e+00	2.395209037509130212e+01	7.517643459486181382e+05	4.210647800416457872e-06	8.156839337046657423e-01
3.338597075240003846e+02	7.666781494698189192e+01	-1.512320847747420510e-02	1.972614622429878395e+00	2.302886471333140861e+01	6.126034551014474127e+05	4.584324163989998528e-06	8.763792010463190563e-01
3.386242597022514360e+02	7.666034683483539425e+01	-1.510009613768543459e-02	1.964442804063441184e+00	2.302365671219421372e+01	5.602775261079049669e+05	1.562136492005472115e-06	9.365935157421166890e-01
3.369068227752125608e+02	7.603173273808337740e+01	-1.459680272020029597e-02	1.974943884614946077e+00	2.270799169000151352e+01	3.750594546817959636e+05	-7.233442096996080132e-07	8.915125701435239192e-01
3.316948434094127265e+02	7.571384258280636459e+01	-1.435726253433899924e-02	1.986556233986583431e+00	2.283654641942070640e+01	4.332885956997881294e+05	-2.917804116323350106e-06	9.673988805893368736e-01
3.333510100749251706e+02	7.699749349603764870e+01	-1.551891159817708928e-02	2.014046659303561526e+00	2.292133227126636541e+01	3.761740493917205604e+05	-1.705595658511239175e-06	8.788136024294221915e-01
3.370629740705491599e+02	7.579697442751361791e+01	-1.434404156364440380e-02	1.955158957233939621e+00	2.257355488790017262e+01	4.363406262126473594e+05	3.954312388190554491e-06	8.216554013945230883e-01
3.364046839630564705e+02	7.680210872665089994e+01	-1.520582784498195061e-02	1.979820505700874866e+00	2.285830723479775273e+01	4.530422929822075530e+05	-1.034647955889714736e-07	9.180719240789898539e-01
3.366933220115240601e+02	7.707310810990867367e+01	-1.547156298114900352e-02	1.978068645832409267e+00	2.373679533103241823e+01	7.097058626100328984e+05	1.376868561782510730e-06	9.386374730951567713e-01
3.363212200880174692e+02	7.634840059407297019e+01	-1.495653313972889961e-02	1.990707033437390194e+00	2.252551232631214972e+01	4.325842494058202719e+05	4.341847101262220387e-06	8.079066645418614412e-01
