190.060 6.224 0.173 -70.720 38.569
191.484 6.069 0.170 -70.004 38.828
193.569 6.028 0.156 -68.945 39.158
195.892 6.047 0.154 -68.210 39.402
148.811 6.443 0.043 -58.980 38.999
56.727 5.068 0.074 -39.042 38.750
46.638 4.238 0.122 -37.125 39.125
32.406 3.483 0.093 -35.292 38.750
23.654 4.648 0.071 -125.019 38.144
168.785 5.448 0.124 -66.175 38.233
151.868 5.811 0.023 -64.555 37.516
152.630 5.774 0.021 -64.000 37.704
149.591 5.918 0.025 -63.000 37.733
146.632 6.350 0.042 -62.290 37.554
139.174 6.209 0.035 -60.820 37.612
138.866 5.751 0.017 -60.000 37.900
141.768 6.077 0.029 -59.349 38.229
134.839 5.928 0.072 148.855 37.614
118.270 5.662 0.045 171.992 37.700
86.340 5.634 0.038 -157.033 37.150
60.563 5.383 0.032 -143.117 37.250
27.553 4.699 0.064 -125.867 37.467
157.230 5.540 0.018 -67.520 36.508
155.635 6.017 0.031 -67.000 36.685
153.549 5.976 0.031 -66.000 37.025
152.527 5.822 0.025 -65.050 37.348
143.707 6.354 0.043 -61.850 37.443
140.810 5.944 0.025 -61.310 37.440
136.857 5.886 0.049 150.457 36.767
137.679 5.982 0.031 151.405 36.627
29.759 4.576 0.039 -125.889 35.622
27.074 4.521 0.012 -125.033 35.517
166.808 5.898 0.048 -69.945 36.064
159.915 5.857 0.040 -68.898 36.216
156.778 5.713 0.028 -68.025 36.337
55.696 3.995 0.069 -26.000 35.950
240.425 7.032 0.229 17.859 36.004
136.428 6.122 0.077 147.758 36.343
137.885 6.084 0.059 150.845 36.170
60.041 5.258 0.028 -142.517 35.083
26.818 4.542 0.049 -125.100 34.978
21.313 4.393 0.067 -123.267 35.150
196.152 6.390 0.155 -73.995 35.010
61.240 3.793 0.038 -26.042 35.292
100.288 5.219 0.051 -173.050 34.333
44.066 5.188 0.037 -134.250 34.450
29.759 4.762 0.043 -126.033 34.483
197.638 6.724 0.154 -74.778 33.690
121.104 5.277 0.109 -63.033 34.467
138.298 6.254 0.046 145.042 34.302
29.107 4.324 0.042 -127.067 32.833
27.140 4.274 0.053 -125.933 32.983
193.940 6.791 0.130 -74.968 32.885
98.360 5.251 0.099 -57.500 32.858
83.569 5.444 0.107 -53.433 32.867
266.264 7.954 0.393 28.103 33.138
139.240 6.258 0.054 144.603 33.095
145.563 6.034 0.043 152.508 32.521
108.721 5.611 0.042 -172.067 32.133
86.120 5.665 0.030 -154.650 32.300
181.257 6.551 0.052 -73.955 31.602
49.156 4.057 0.047 -32.708 31.883
59.423 4.620 0.060 -31.142 31.850
145.352 6.082 0.033 151.758 32.488
40.672 4.316 0.072 -135.400 31.083
20.018 4.050 0.031 -120.900 31.300
18.195 3.873 0.034 -120.125 30.925
189.110 5.924 0.106 -75.566 30.932
186.298 5.818 0.094 -75.012 30.994
183.185 6.402 0.062 -74.330 31.410
83.378 5.457 0.026 -152.675 30.450
21.300 3.733 0.024 -121.733 29.867
185.767 5.961 0.052 -75.585 30.143
184.419 5.898 0.058 -75.233 30.238
175.198 6.112 0.065 -74.000 30.132
71.567 5.206 0.077 -153.517 28.750
68.755 5.711 0.022 -152.467 29.333
15.520 3.433 0.068 -117.583 29.133
15.692 3.550 0.050 -117.408 28.775
193.639 6.111 0.035 -76.013 29.058
