35.963 4.961 0.005 141.430 -42.654
36.256 4.796 0.006 141.585 -42.555
37.927 5.077 0.008 143.175 -42.886
37.447 5.033 0.011 143.585 -43.386
21.030 4.653 0.001 135.124 -44.000
33.511 5.065 0.007 143.351 -44.046
37.919 5.019 0.007 143.682 -44.059
81.683 5.373 0.027 152.015 -43.910
72.593 5.510 0.023 153.000 -43.910
68.282 5.373 0.017 153.995 -43.910
72.874 5.322 0.012 163.025 -44.007
15.849 4.584 0.001 128.430 -45.201
17.784 4.517 0.001 135.196 -45.000
35.947 4.977 0.005 144.151 -45.171
68.029 5.295 0.029 149.470 -45.328
68.773 5.217 0.027 149.540 -45.261
81.757 5.627 0.043 151.485 -44.608
77.677 5.570 0.032 151.830 -44.761
74.125 5.389 0.016 163.390 -44.521
14.537 4.452 0.001 128.483 -45.644
14.039 4.577 0.001 128.972 -45.840
13.701 4.497 0.001 129.918 -46.036
14.353 4.348 0.001 135.268 -46.000
35.952 4.804 0.004 144.353 -45.945
30.764 4.776 0.003 144.586 -45.955
71.755 5.612 0.036 150.265 -46.433
75.855 5.216 0.012 150.645 -46.371
10.688 4.293 0.001 130.126 -46.999
12.585 4.231 0.001 135.304 -46.514
28.170 4.611 0.005 144.791 -46.786
7.736 4.102 0.001 130.235 -47.950
76.939 5.357 0.020 151.890 -47.823
68.147 5.128 0.017 154.149 -48.495
65.635 5.076 0.015 154.535 -48.486
123.565 6.569 0.013 -51.605 -48.716
127.004 6.713 0.020 -51.318 -48.914
118.673 6.195 0.009 -45.815 -49.107
114.648 5.982 0.005 -44.775 -49.071
123.701 5.989 0.004 -44.410 -49.365
38.602 4.584 0.007 147.295 -49.224
63.742 4.924 0.009 154.105 -48.735
60.361 4.802 0.004 154.744 -48.708
49.837 5.271 0.012 156.195 -49.241
29.358 4.159 0.002 162.280 -49.425
51.715 5.216 0.016 153.310 -49.838
47.666 4.845 0.009 154.029 -49.939
47.090 5.076 0.010 154.641 -49.806
45.874 5.181 0.018 156.475 -49.527
40.227 4.951 0.013 156.970 -50.031
35.568 4.485 0.005 158.325 -50.170
33.122 4.332 0.006 158.550 -50.449
30.389 4.100 0.001 160.460 -50.473
30.485 4.319 0.004 161.000 -50.162
29.779 4.245 0.002 161.825 -49.687
124.296 5.685 0.073 -39.690 -51.358
120.785 5.545 0.052 -39.325 -51.089
37.189 5.030 0.019 157.465 -50.536
34.420 4.661 0.009 157.930 -51.010
32.643 4.027 0.002 158.880 -50.858
30.527 4.127 0.001 160.015 -50.730
126.364 6.029 0.095 -40.820 -52.191
125.351 5.858 0.086 -40.195 -51.731
25.814 4.744 0.008 157.885 -54.485
26.899 4.372 0.005 158.170 -54.610
27.232 5.321 0.005 159.260 -55.075
28.880 4.465 0.004 159.800 -55.310
21.268 3.963 0.005 156.845 -56.500
29.900 4.486 0.009 159.355 -56.500
31.435 4.436 0.015 159.790 -56.500
0.412 3.163 0.001 -29.895 -57.483
2.452 3.735 0.009 -29.000 -57.444
4.341 3.817 0.011 -28.155 -57.407
47.319 5.210 0.009 -22.945 -57.173
50.515 5.002 0.008 -22.000 -57.130
